UbiReg,UbiPro,Reg,Pro,UbiDis,Dis,idh,vidaEsp,EducSec,EducAnhos,IngresoFam
150000,150800,LIMA,Huaura,150812,Vegueta                                 ,0.5179,76.59,73.46,8.53,709.9
150000,150900,LIMA,Oyon,150901,Oyon                                    ,0.5215,79.39,56.82,9.1,748.5
150000,150900,LIMA,Oyon,150902,Andajes                                 ,0.4506,81.33,60.08,6.04,601.9
150000,150900,LIMA,Oyon,150903,Caujul                                  ,0.4405,80.47,61.59,8.74,450.4
150000,150900,LIMA,Oyon,150904,Cochamarca                              ,0.2366,78.85,65.65,6.96,109.4
150000,150900,LIMA,Oyon,150905,Navan                                   ,0.3845,82.77,63.67,8.55,299.4
150000,150900,LIMA,Oyon,150906,Pachangara                              ,0.4772,82.03,50.15,8.92,597.3
150000,151000,LIMA,Yauyos,151001,Yauyos                                  ,0.4745,70.5,61.39,10.4,604.6
150000,151000,LIMA,Yauyos,151002,Alis                                    ,0.6699,72.88,57.16,10.59,1596.1
150000,151000,LIMA,Yauyos,151003,Ayauca                                  ,0.5242,78.09,47.69,10.34,784.2
150000,151000,LIMA,Yauyos,151004,Ayaviri                                 ,0.3085,79.84,50.2,8.5,197.6
150000,151000,LIMA,Yauyos,151005,Azangaro                                ,0.2176,73.8,20.14,7.92,141
150000,151000,LIMA,Yauyos,151006,Cacra                                   ,0.3129,80.53,60.04,7.07,207.7
150000,151000,LIMA,Yauyos,151007,Carania                                 ,0.4172,82.23,60.09,7.78,408.1
150000,151000,LIMA,Yauyos,151008,Catahuasi                               ,0.4025,80.33,52.74,8.85,375.6
150000,151000,LIMA,Yauyos,151009,Chocos                                  ,0.2404,76.88,38.98,6.59,144.2
150000,151000,LIMA,Yauyos,151010,Cochas                                  ,0.3071,79.97,100,8.71,146.7
150000,151000,LIMA,Yauyos,151011,Colonia                                 ,0.2956,70.53,61.16,7.78,200.3
150000,151000,LIMA,Yauyos,151012,Hongos                                  ,0.2456,76.59,50.17,7.13,132.9
150000,151000,LIMA,Yauyos,151013,Huampara                                ,0.3173,72.85,100,8.9,174.7
150000,151000,LIMA,Yauyos,151014,Huancaya                                ,0.3136,79.75,91.67,9.86,150.5
150000,151000,LIMA,Yauyos,151015,Huangascar                              ,0.2732,73.4,50.09,8.04,167.8
150000,151000,LIMA,Yauyos,151016,Huantan                                 ,0.3012,79.24,18.61,7.66,303.8
150000,151000,LIMA,Yauyos,151017,Huanec                                  ,0.313,71.74,100,8.66,174.5
150000,151000,LIMA,Yauyos,151018,Laraos                                  ,0.5916,76.09,73.35,9.87,963.2
150000,151000,LIMA,Yauyos,151019,Lincha                                  ,0.2513,78.09,44.51,6.5,150.2
150000,151000,LIMA,Yauyos,151020,Madean                                  ,0.2305,70.83,44.52,7.3,130.2
150000,151000,LIMA,Yauyos,151021,Miraflores                              ,0.3942,71.02,20.32,8.92,651.8
150000,151000,LIMA,Yauyos,151022,Omas                                    ,0.2403,72.14,33.54,7.9,149.7
150000,151000,LIMA,Yauyos,151023,Putinza                                 ,0.3822,73.69,100,8.5,281.9
150000,151000,LIMA,Yauyos,151024,Quinches                                ,0.2542,74.68,28.85,8.26,169.9
150000,151000,LIMA,Yauyos,151025,Quinocay                                ,0.2575,73.64,28.87,8.68,173.8
150000,151000,LIMA,Yauyos,151026,San Joaquin                             ,0.3019,79.13,100,8.88,141.5
150000,151000,LIMA,Yauyos,151027,San Pedro De Pilas       ,0.2656,72.62,66.72,7.91,143.5
150000,151000,LIMA,Yauyos,151028,Tanta                                   ,0.2747,78.36,33.63,7.93,185.8
150000,151000,LIMA,Yauyos,151029,Tauripampa                              ,0.2639,72.29,66.72,7.69,144.2
150000,151000,LIMA,Yauyos,151030,Tomas                                   ,0.5343,72.33,64.32,10.91,777.2
150000,151000,LIMA,Yauyos,151031,Tupe                                    ,0.2508,78.73,54.62,6.45,137.7
150000,151000,LIMA,Yauyos,151032,Vinac                                   ,0.245,79.2,43.41,6.61,139.6
150000,151000,LIMA,Yauyos,151033,Vitis                                   ,0.4577,80.96,71.46,9.87,432.6
160000,160100,LORETO,Maynas,160101,Iquitos                                 ,0.5247,71,64.31,10.68,767.3
160000,160100,LORETO,Maynas,160102,Alto Nanay                              ,0.2534,74.75,18.18,6.3,236.4
160000,160100,LORETO,Maynas,160103,Fernando Lores                          ,0.2812,72.62,23.04,6.67,280.9
160000,160100,LORETO,Maynas,160104,Indiana                                 ,0.3049,74.01,28.95,6.76,304
160000,160100,LORETO,Maynas,160105,Las Amazonas                            ,0.2663,73,15.37,6.01,307.6
160000,160100,LORETO,Maynas,160106,Mazan                                   ,0.2559,71.82,15.28,6.06,282.2
160000,160100,LORETO,Maynas,160107,Napo                                    ,0.247,71.92,18.79,6,236.4
160000,160100,LORETO,Maynas,160108,Punchana                                ,0.475,72.18,55.09,9.17,663.5
160000,160100,LORETO,Maynas,160109,Putumayo                                ,0.3363,73.5,26.88,7.87,377.1
160000,160100,LORETO,Maynas,160110,Torres Causana   ,0.1503,71.77,6.24,5.02,125.3
160000,160100,LORETO,Maynas,160112,Belen                                   ,0.4539,69.5,49.16,8.68,671.7
160000,160100,LORETO,Maynas,160113,San Juan Bautista                       ,0.4734,70.06,49.36,9.07,727.8
160000,160100,LORETO,Maynas,160114,Teniente Manuel Clavero  ,0.2783,74.41,10.25,6,405.3
160000,160200,LORETO,Alto Amazonas,160201,Yurimaguas                              ,0.3687,70.58,37.94,7.87,439
160000,160200,LORETO,Alto Amazonas,160202,Balsapuerto                             ,0.169,70.74,7.23,3.71,193.4
160000,160200,LORETO,Alto Amazonas,160205,Jeberos,0.1722,71.37,6.75,4.8,171.4
160000,160200,LORETO,Alto Amazonas,160206,Lagunas,0.2617,72.25,32.6,6.26,210.3
160000,160200,LORETO,Alto Amazonas,160210,Santa Cruz                              ,0.1901,72.31,6.87,5.41,197.7
160000,160200,LORETO,Alto Amazonas,160211,Teniente Cesar Lopez Rojas ,0.2058,70.96,12.83,5.28,193.1
160000,160300,LORETO,Loreto,160301,Nauta                                   ,0.3493,69.62,40.38,7.3,392.4
160000,160300,LORETO,Loreto,160302,Parinari                                ,0.2541,70.67,26.38,6.44,216
160000,160300,LORETO,Loreto,160303,Tigre                                   ,0.2448,69.68,20.2,6.21,228.9
160000,160300,LORETO,Loreto,160304,Trompeteros                             ,0.3102,69.25,10.45,8.42,487.2
160000,160300,LORETO,Loreto,160305,Urarinas                                ,0.2052,71.12,8.63,4.91,236.6
160000,160400,LORETO,Mariscal Ramon Castilla,160401,Ramon Castilla                          ,0.2992,66.99,25.32,7.17,339.9
160000,160400,LORETO,Mariscal Ramon Castilla,160402,Pebas                                   ,0.2733,67.47,19.98,6.73,305
160000,160400,LORETO,Mariscal Ramon Castilla,160403,Yavari                                  ,0.2875,67.71,17.82,6.41,377.1
160000,160400,LORETO,Mariscal Ramon Castilla,160404,San Pablo                               ,0.2463,67.68,17.76,5.99,261.2
160000,160500,LORETO,Requena,160501,Requena                                 ,0.372,71.25,42.04,8.22,412.7
160000,160500,LORETO,Requena,160502,Alto Tapiche                            ,0.2551,70.86,13.75,6.3,291.4
160000,160500,LORETO,Requena,160503,Capelo                                  ,0.2521,71.27,12.47,6.72,281.5
160000,160500,LORETO,Requena,160504,Emilio San Martin                       ,0.2534,76.04,20.52,6.36,218.7
160000,160500,LORETO,Requena,160505,Maquia                                  ,0.2668,74.66,23.48,6.4,240.1
160000,160500,LORETO,Requena,160506,Puinahua                                ,0.2777,74.3,30.31,6.75,232.6
160000,160500,LORETO,Requena,160507,Saquena                                 ,0.2715,74.14,20.06,6.5,268.9
160000,160500,LORETO,Requena,160508,Soplin                                  ,0.2904,74.18,26.96,7.11,266.9
160000,160500,LORETO,Requena,160509,Tapiche                                 ,0.2943,70.8,12.76,6.76,424.7
160000,160500,LORETO,Requena,160510,Jenaro Herrera                          ,0.2921,73.16,31.97,6.84,262.2
160000,160500,LORETO,Requena,160511,Yaquerana                               ,0.2545,70.22,20.65,6.99,231.3
160000,160600,LORETO,Ucayali,160601,Contamana                               ,0.3714,66.33,49.71,8.39,416.7
160000,160600,LORETO,Ucayali,160602,Inahuaya                                ,0.257,64.57,13.72,7.1,315.3
160000,160600,LORETO,Ucayali,160603,Padre Marquez        ,0.3659,70.8,51.06,7.04,399.3
160000,160600,LORETO,Ucayali,160604,Pampa Hermosa  ,0.3222,70,44.69,6.65,316.5
160000,160600,LORETO,Ucayali,160605,Sarayacu                                ,0.2861,68.89,31.09,6.94,270.3
160000,160600,LORETO,Ucayali,160606,Vargas Guerra                           ,0.2874,68.52,24.56,7.21,298.8
160000,160700,LORETO,Datem del Maranon,160701,Barranca                                ,0.3162,70.38,24.87,7.18,370.9
160000,160700,LORETO,Datem del Maranon,160702,Cahuapanas                              ,0.1256,67.05,5.39,4.62,102.5
160000,160700,LORETO,Datem del Maranon,160703,Manseriche                              ,0.2339,70.29,11.85,6.03,257.5
160000,160700,LORETO,Datem del Maranon,160704,Morona                                  ,0.1597,74.73,11.07,5.7,104.4
160000,160700,LORETO,Datem del Maranon,160705,Pastaza                                 ,0.1981,69.56,7.91,5.03,227.4
160000,160700,LORETO,Datem del Maranon,160706,Andoas                                  ,0.2361,73.64,8.14,4.44,360.5
170000,170100,MADRE DE DIOS,Tambopata,170101,Tambopata                               ,0.5932,70.06,72.21,10.71,1053
170000,170100,MADRE DE DIOS,Tambopata,170102,Inambari                                ,0.5471,72.23,45.09,9.19,1093.5
170000,170100,MADRE DE DIOS,Tambopata,170103,Las Piedras                             ,0.4415,72.59,45.05,8.03,636.4
170000,170100,MADRE DE DIOS,Tambopata,170104,Laberinto                               ,0.4821,73.1,55.71,7.84,743.2
170000,170200,MADRE DE DIOS,Manu,170201,Manu                                    ,0.467,72.71,48.49,7.89,727.2
170000,170200,MADRE DE DIOS,Manu,170202,Fitzcarrald                             ,0.3683,74.09,16.36,7.46,624.8
170000,170200,MADRE DE DIOS,Manu,170203,Madre De Dios                           ,0.5196,73.47,47.48,8.66,928.7
170000,170200,MADRE DE DIOS,Manu,170204,Huepetuhe                               ,0.5657,72.6,54.22,8.73,1128.4
170000,170300,MADRE DE DIOS,Tahuamanu,170301,Inapari                                 ,0.5762,79.9,44.64,9.11,1110.1
170000,170300,MADRE DE DIOS,Tahuamanu,170302,Iberia                                  ,0.6238,80.23,60.31,9.94,1141
170000,170300,MADRE DE DIOS,Tahuamanu,170303,Tahuamanu                               ,0.5613,79.47,43.67,9.13,1046.2
180000,180100,MOQUEGUA,Mariscal Nieto,180101,Moquegua                                ,0.6619,77.32,83.19,11,1151.3
180000,180100,MOQUEGUA,Mariscal Nieto,180102,Carumas                                 ,0.5005,75.37,66.63,7.54,744.4
180000,180100,MOQUEGUA,Mariscal Nieto,180103,Cuchumbaya     ,0.5441,75.61,76.28,7.43,891.2
180000,180100,MOQUEGUA,Mariscal Nieto,180104,Samegua                                 ,0.6593,77.65,79.81,10.73,1171.2
180000,180100,MOQUEGUA,Mariscal Nieto,180105,San Cristobal                           ,0.5104,75.3,64.67,7.99,771.7
180000,180100,MOQUEGUA,Mariscal Nieto,180106,Torata                                  ,0.6749,76.14,72.01,9.87,1424.3
180000,180200,MOQUEGUA,General Sanchez Cerro,180201,Omate                                   ,0.5273,78.87,91.67,11.03,556.7
180000,180200,MOQUEGUA,General Sanchez Cerro,180202,Chojata                                 ,0.2842,81.04,50.33,7.18,173.7
180000,180200,MOQUEGUA,General Sanchez Cerro,180203,Coalaque                                ,0.3953,78.79,64.05,7.11,382
180000,180200,MOQUEGUA,General Sanchez Cerro,180204,Ichuna                                  ,0.4638,79.66,85.05,8.23,470.1
180000,180200,MOQUEGUA,General Sanchez Cerro,180205,La Capilla                              ,0.6714,78.99,82.35,10.09,1230.6
180000,180200,MOQUEGUA,General Sanchez Cerro,180206,Lloque                                  ,0.4209,80.98,84.21,9.06,335.4
180000,180200,MOQUEGUA,General Sanchez Cerro,180207,Matalaque                               ,0.4704,79.85,85,9.36,452.2
180000,180200,MOQUEGUA,General Sanchez Cerro,180208,Puquina                                 ,0.4968,79.65,64.84,7.57,681.7
180000,180200,MOQUEGUA,General Sanchez Cerro,180209,Quinistaquillas                         ,0.525,79.7,77.1,10.15,616.1
180000,180200,MOQUEGUA,General Sanchez Cerro,180210,Ubinas                                  ,0.4289,79.12,72.94,7.9,420.2
180000,180200,MOQUEGUA,General Sanchez Cerro,180211,Yunga                                   ,0.442,77.99,77.18,8.57,432.3
180000,180300,MOQUEGUA,Ilo,180301,Ilo                                     ,0.6598,77.56,82.3,11.13,1133.7
180000,180300,MOQUEGUA,Ilo,180302,El Algarrobal                           ,0.7075,79.74,100,11.19,1211.7
180000,180300,MOQUEGUA,Ilo,180303,Pacocha                                 ,0.792,78.01,97.22,13.32,1595.2
190000,190100,PASCO,Pasco,190101,Chaupimarca                             ,0.5192,73.39,80.5,10.73,636.3
190000,190100,PASCO,Pasco,190102,Huachon                                 ,0.3117,72.48,37.35,6.83,294.3
190000,190100,PASCO,Pasco,190103,Huariaca                                ,0.45,72.6,76.54,8.76,497.3
190000,190100,PASCO,Pasco,190104,Huayllay                                ,0.5283,70.03,66.22,9.95,820.7
190000,190100,PASCO,Pasco,190105,Ninacaca                                ,0.3127,73.23,59.54,7.23,231.4
190000,190100,PASCO,Pasco,190106,Pallanchacra                            ,0.3048,71.99,58.21,8.44,205.9
190000,190100,PASCO,Pasco,190107,Paucartambo                             ,0.3393,72.8,63.77,7.29,278.4
190000,190100,PASCO,Pasco,190108,San Fco.De Asis De Yarusyac ,0.3974,72.64,71.15,8.83,363.1
190000,190100,PASCO,Pasco,190109,Simon Bolivar                           ,0.5514,74.54,75.25,10.26,782.5
190000,190100,PASCO,Pasco,190110,Ticlacayan                              ,0.2601,71.64,68.36,6.85,148.1
190000,190100,PASCO,Pasco,190111,Tinyahuarco                             ,0.5315,75.41,70.87,10.16,716.8
190000,190100,PASCO,Pasco,190112,Vicco                                   ,0.4319,74.66,84.13,8.24,423.5
190000,190100,PASCO,Pasco,190113,Yanacancha                              ,0.5311,75.18,83.21,11.38,624.4
190000,190200,PASCO,Daniel A. Carrion,190201,Yanahuanca                              ,0.386,69.52,75.46,8.61,352.7
190000,190200,PASCO,Daniel A. Carrion,190202,Chacayan                                ,0.3169,77.73,76.29,6.78,207.6
190000,190200,PASCO,Daniel A. Carrion,190203,Goyllarisquizga                         ,0.3517,73.33,82.67,9.53,233.4
190000,190200,PASCO,Daniel A. Carrion,190204,Paucar                                  ,0.284,74.45,56.24,5.78,207.5
190000,190200,PASCO,Daniel A. Carrion,190205,San Pedro De Pillao    ,0.3322,72.41,66.79,7.16,262.7
190000,190200,PASCO,Daniel A. Carrion,190206,Santa Ana De Tusi    ,0.2369,68.38,79.61,8.27,110.3
190000,190200,PASCO,Daniel A. Carrion,190207,Tapuc                                   ,0.3429,75.34,75.95,7.05,258.5
190000,190200,PASCO,Daniel A. Carrion,190208,Vilcabamba                              ,0.3007,73.03,75,6.96,195.4
190000,190300,PASCO,Oxapampa,190301,Oxapampa                                ,0.4753,68.05,59.57,9.03,704.8
190000,190300,PASCO,Oxapampa,190302,Chontabamba     ,0.4076,71.51,35.46,7.72,595.1
190000,190300,PASCO,Oxapampa,190303,Huancabamba      ,0.3142,70.71,28.71,5.6,397.4
190000,190300,PASCO,Oxapampa,190304,Palcazu                                 ,0.2901,67.27,26.78,6.92,309.9
190000,190300,PASCO,Oxapampa,190305,Pozuzo                                  ,0.257,71.13,12.29,5.08,358.2
190000,190300,PASCO,Oxapampa,190306,Puerto Bermudez    ,0.2532,68.9,25.56,6.47,223.6
190000,190300,PASCO,Oxapampa,190307,Villa Rica                              ,0.3821,70.08,36.04,7.7,508.3
200000,200100,PIURA,Piura,200101,Piura                                   ,0.5375,74.49,50.36,11.05,845.1
200000,200100,PIURA,Piura,200104,Castilla                                ,0.555,75.93,73.88,10.32,781
200000,200100,PIURA,Piura,200105,Catacaos                                ,0.4144,74.24,57.46,7.64,474.9
200000,200100,PIURA,Piura,200107,Cura Mori                               ,0.2701,72.2,37.13,4.94,250.3
200000,200100,PIURA,Piura,200108,El Tallan                               ,0.3063,70.97,45.96,5.03,321.2
200000,200100,PIURA,Piura,200109,La Arena                                ,0.3067,74.18,44.9,5.05,305.9
200000,200100,PIURA,Piura,200110,La Union                                ,0.4246,73.1,98.81,6.76,435.8
200000,200100,PIURA,Piura,200111,Las Lomas                               ,0.328,76.1,40.5,6.38,317.8
200000,200100,PIURA,Piura,200114,Tambo Grande    ,0.4003,77.61,99.54,5.87,372.5
200000,200200,PIURA,Ayabaca,200201,Ayabaca                                 ,0.2318,64.22,28.72,5.52,206.2
200000,200200,PIURA,Ayabaca,200202,Frias                                   ,0.1543,65.88,25.89,3.93,102.5
200000,200200,PIURA,Ayabaca,200203,Jilili                                  ,0.2551,68.25,26.91,5.34,254.1
200000,200200,PIURA,Ayabaca,200204,Lagunas                                 ,0.1359,64.78,14.21,3.78,101.3
200000,200200,PIURA,Ayabaca,200205,Montero                                 ,0.2829,67.37,52.15,5.69,244.1
200000,200200,PIURA,Ayabaca,200206,Pacaipampa                              ,0.1263,64.41,10.16,3.6,101.5
200000,200200,PIURA,Ayabaca,200207,Paimas                                  ,0.2091,67.1,32.56,4.97,154.3
200000,200200,PIURA,Ayabaca,200208,Sapillica                               ,0.1397,64.9,15.17,3.97,101.3
200000,200200,PIURA,Ayabaca,200209,Sicchez                                 ,0.2804,68.78,21.99,5.63,340.8
200000,200200,PIURA,Ayabaca,200210,Suyo                                    ,0.2634,67.55,33.4,6.38,228.5
200000,200300,PIURA,Huancabamba,200301,Huancabamba    ,0.2471,62.54,33.69,5.5,235.4
200000,200300,PIURA,Huancabamba,200302,Canchaque                               ,0.2502,64.67,34.51,6.22,213.1
200000,200300,PIURA,Huancabamba,200303,El Carmen De La Frontera   ,0.1974,63.82,20.63,4.49,183.4
200000,200300,PIURA,Huancabamba,200304,Huarmaca                                ,0.146,62.78,18.51,4.3,102.5
200000,200300,PIURA,Huancabamba,200305,Lalaquiz                                ,0.187,62.33,38.79,3.71,148.6
200000,200300,PIURA,Huancabamba,200306,San Miguel De El Faique   ,0.2097,65.01,51.43,4.83,137.9
200000,200300,PIURA,Huancabamba,200307,Sondor                                  ,0.2042,62.26,21.67,4.54,200.4
200000,200300,PIURA,Huancabamba,200308,Sondorillo                              ,0.1621,64.66,24.51,3.76,121.3
200000,200400,PIURA,Morropon,200401,Chulucanas                              ,0.3769,70.54,54.08,6.65,439.7
200000,200400,PIURA,Morropon,200402,Buenos Aires                            ,0.3719,71.98,55.63,6.29,421.1
200000,200400,PIURA,Morropon,200403,Chalaco                                 ,0.2466,72.01,37.59,5.09,194.9
200000,200400,PIURA,Morropon,200404,La Matanza                              ,0.273,70.7,36.56,4.29,294.7
200000,200400,PIURA,Morropon,200405,Morropon                                ,0.4117,72,55.53,7.19,513
200000,200400,PIURA,Morropon,200406,Salitral                                ,0.3489,71.28,32.03,5.62,497.5
200000,200400,PIURA,Morropon,200407,San Juan De Bigote    ,0.307,71.56,52.14,4.91,307
200000,200400,PIURA,Morropon,200408,Santa Catalina De Mossa   ,0.3234,72.14,50.84,5.75,317.2
200000,200400,PIURA,Morropon,200409,Santo Domingo                           ,0.2876,72.57,40.8,6.05,246.6
200000,200400,PIURA,Morropon,200410,Yamango                                 ,0.2287,70.77,39.64,4.47,176.6
200000,200500,PIURA,Paita,200501,Paita                                   ,0.5329,75.33,60.64,8.94,840.4
200000,200500,PIURA,Paita,200502,Amotape                                 ,0.4365,75.94,57.88,6.93,563.2
200000,200500,PIURA,Paita,200503,Arenal                                  ,0.4162,78.44,64.3,7.14,440.6
200000,200500,PIURA,Paita,200504,Colan                                   ,0.4088,77.88,58.29,6.45,472.1
200000,200500,PIURA,Paita,200505,La Huaca                                ,0.4352,77.2,60.59,7.15,523.9
200000,200500,PIURA,Paita,200506,Tamarindo                               ,0.4047,76.49,46.54,5.92,552.9
200000,200500,PIURA,Paita,200507,Vichayal                                ,0.3218,75.7,37.8,5.52,343.8
200000,200600,PIURA,Sullana,200601,Sullana                                 ,0.4859,75.68,70.03,9.52,577.6
200000,200600,PIURA,Sullana,200602,Bellavista                              ,0.4421,76.01,64.78,9.16,467.2
200000,200600,PIURA,Sullana,200603,Ignacio Escudero                        ,0.4077,75.2,49.81,6.44,529.9
200000,200600,PIURA,Sullana,200604,Lancones                                ,0.2971,74.81,34.89,4.87,318.6
200000,200600,PIURA,Sullana,200605,Marcavelica                             ,0.429,75.35,61.08,6.96,527.3
200000,200600,PIURA,Sullana,200606,Miguel Checa                            ,0.4217,76.91,51.82,6.36,558.8
200000,200600,PIURA,Sullana,200607,Querecotillo                            ,0.4454,76.7,60.23,7.16,564.9
200000,200600,PIURA,Sullana,200608,Salitral                                ,0.4886,76.98,74.36,8.28,604.7
200000,200700,PIURA,Talara,200701,Parinas                                 ,0.5168,72.6,66.91,9.93,727.8
200000,200700,PIURA,Talara,200702,El Alto                                 ,0.4989,73.26,75,10.24,604.9
200000,200700,PIURA,Talara,200703,La Brea                                 ,0.5255,73.66,78.11,10.43,674.9
200000,200700,PIURA,Talara,200704,Lobitos                                 ,0.4291,73.28,48.44,9.61,503.9
200000,200700,PIURA,Talara,200705,Los Organos                             ,0.4989,73.4,57.75,9.48,713.7
200000,200700,PIURA,Talara,200706,Mancora                                 ,0.4938,73.16,60.81,9.3,687.2
200000,200800,PIURA,Sechura,200801,Sechura                                 ,0.4228,68.46,46.74,7.5,628.6
200000,200800,PIURA,Sechura,200802,Bellavista De La Union   ,0.4453,70.46,65.22,7.98,574.4
200000,200800,PIURA,Sechura,200803,Bernal                                  ,0.3931,68.65,55.87,7.26,478.9
200000,200800,PIURA,Sechura,200804,Cristo Nos Valga                        ,0.342,67.42,45.8,6.52,392.4
200000,200800,PIURA,Sechura,200805,Vice                                    ,0.3545,67.89,46.91,6.19,438.3
200000,200800,PIURA,Sechura,200806,Rinconada Llicuar                       ,0.4482,69.76,79.31,8.06,538
210000,210100,PUNO,Puno,210101,Puno                                    ,0.5764,63.79,86.38,11.76,972.9
210000,210100,PUNO,Puno,210102,Acora                                   ,0.2936,70.52,69.3,6.55,205.7
210000,210100,PUNO,Puno,210103,Amantani                                ,0.1922,73.74,27.06,4.91,123.5
210000,210100,PUNO,Puno,210104,Atuncolla                               ,0.2618,65.78,47.37,6.45,200.2
210000,210100,PUNO,Puno,210105,Capachica                               ,0.2171,68.13,54.28,4.69,140.6
210000,210100,PUNO,Puno,210106,Chucuito                                ,0.3332,66.32,69.31,6.85,301.7
210000,210100,PUNO,Puno,210107,Coata                                   ,0.2502,70.59,62.68,5.8,156
210000,210100,PUNO,Puno,210108,Huata                                   ,0.2878,67.8,61.75,7.02,207.9
210000,210100,PUNO,Puno,210109,Manazo                                  ,0.386,67.46,52.46,6.54,513.6
210000,210100,PUNO,Puno,210110,Paucarcolla                             ,0.2683,66.64,46.09,6.11,218.4
210000,210100,PUNO,Puno,210111,Pichacani                               ,0.2519,65.14,46.81,6.1,191.5
210000,210100,PUNO,Puno,210112,Plateria                                ,0.2968,62.04,76.61,6.98,232.4
210000,210100,PUNO,Puno,210113,San Antonio                             ,0.2107,71.06,48.13,6.24,112.5
210000,210100,PUNO,Puno,210114,Tiquillaca                              ,0.2396,64.83,46.62,4.92,194.6
210000,210100,PUNO,Puno,210115,Vilque                                  ,0.2924,64.63,65.77,6.82,228.5
210000,210200,PUNO,Azangaro,210201,Azangaro                                ,0.3719,61.77,60.34,8.02,437.6
210000,210200,PUNO,Azangaro,210202,Achaya                                  ,0.201,63.72,63.02,5.44,112.2
210000,210200,PUNO,Azangaro,210203,Arapa                                   ,0.2278,64.92,40.85,5.54,168.6
210000,210200,PUNO,Azangaro,210204,Asillo                                  ,0.2642,63.84,49.7,6.02,217.6
210000,210200,PUNO,Azangaro,210205,Caminaca                                ,0.183,67.8,38.99,4.54,112.3
210000,210200,PUNO,Azangaro,210206,Chupa                                   ,0.2525,63.84,67.27,7.01,158.4
210000,210200,PUNO,Azangaro,210207,Jose Domingo Choquehuanca   ,0.3325,65.19,64.09,6.99,314.5
210000,210200,PUNO,Azangaro,210208,Munani                                  ,0.239,64.11,39.91,5.56,193.7
210000,210200,PUNO,Azangaro,210209,Potoni                                  ,0.2724,65.28,42.56,5.98,244.7
210000,210200,PUNO,Azangaro,210210,Saman                                   ,0.2008,67.05,44.63,4.98,125.1
210000,210200,PUNO,Azangaro,210211,San Anton                               ,0.3066,66.1,44.84,6.17,314
210000,210200,PUNO,Azangaro,210212,San Jose                                ,0.1918,62.55,31.51,5.43,133
210000,210200,PUNO,Azangaro,210213,San Juan De Salinas    ,0.2002,64.91,48.95,6.16,111.7
210000,210200,PUNO,Azangaro,210214,Santiago De Pupuja  ,0.2131,66.49,62.11,5.53,120.4
210000,210200,PUNO,Azangaro,210215,Tirapata                                ,0.2006,63.26,49.38,5.7,119.8
210000,210300,PUNO,Carabaya,210301,Macusani                                ,0.3376,60.19,44.4,6.64,450.8
210000,210300,PUNO,Carabaya,210302,Ajoyani                                 ,0.3229,65.36,46.84,5.62,382.6
210000,210300,PUNO,Carabaya,210303,Ayapata                                 ,0.2631,63.03,39.79,6.1,239
210000,210300,PUNO,Carabaya,210304,Coasa                                   ,0.2346,59.53,33.83,5.73,215.6
210000,210300,PUNO,Carabaya,210305,Corani                                  ,0.1646,63.26,21.36,4.6,118.9
210000,210300,PUNO,Carabaya,210306,Crucero                                 ,0.2462,65.13,30.67,5.96,218.6
210000,210300,PUNO,Carabaya,210307,Ituata                                  ,0.2661,62.99,31.46,5.62,286.9
210000,210300,PUNO,Carabaya,210308,Ollachea                                ,0.1885,64.49,15.24,4.87,173.3
210000,210300,PUNO,Carabaya,210309,San Gaban                               ,0.3653,62.16,36.74,7.26,550.9
210000,210300,PUNO,Carabaya,210310,Usicayos                                ,0.1888,64.32,44.56,5.7,107.4
210000,210400,PUNO,Chucuito,210401,Juli                                    ,0.3642,68.94,66.88,7.5,348.8
210000,210400,PUNO,Chucuito,210402,Desaguadero                             ,0.3927,70.12,77.54,8.58,361.3
210000,210400,PUNO,Chucuito,210403,Huacullani                              ,0.2331,70.5,61.75,7.39,118.4
210000,210400,PUNO,Chucuito,210404,Kelluyo                                 ,0.3125,72.95,77.07,8.42,192.1
210000,210400,PUNO,Chucuito,210405,Pisacoma                                ,0.2682,72.06,62,7.07,161.4
210000,210400,PUNO,Chucuito,210406,Pomata                                  ,0.2881,70.31,64.75,6.42,205.1
210000,210400,PUNO,Chucuito,210407,Zepita                                  ,0.2523,70.73,53.03,6.26,162.2
210000,210500,PUNO,El Collao,210501,Ilave                                   ,0.3744,74.01,76.72,7.31,325.1
210000,210500,PUNO,El Collao,210502,Capazo                                  ,0.2923,76.31,62.1,7.59,178.1
210000,210500,PUNO,El Collao,210503,Pilcuyo                                 ,0.2844,77.13,80,5.98,169.5
210000,210500,PUNO,El Collao,210504,Santa Rosa                              ,0.2514,75.83,59.64,6.93,134.6
210000,210500,PUNO,El Collao,210505,Conduriri                               ,0.2429,75.03,51.59,6.07,142.6
210000,210600,PUNO,Huancane,210601,Huancane                                ,0.3601,65.67,71.65,6.98,367.2
210000,210600,PUNO,Huancane,210602,Cojata                                  ,0.2211,68.13,39.02,5.86,146
210000,210600,PUNO,Huancane,210603,Huatasani                               ,0.2232,66.27,77.17,6.63,112.8
210000,210600,PUNO,Huancane,210604,Inchupalla                              ,0.2172,68.82,50.87,5.65,128.1
210000,210600,PUNO,Huancane,210605,Pusi                                    ,0.2361,71.19,61.64,5.33,142.7
210000,210600,PUNO,Huancane,210606,Rosaspata                               ,0.2057,67.34,49.51,5.04,125.4
210000,210600,PUNO,Huancane,210607,Taraco                                  ,0.2947,72.06,74.39,6.26,201.4
